Recording timestamp [ms]	Computer timestamp [ms]	Sensor	Project name	Export date	Participant name	Recording date	Recording start time	Recording duration [ms]	Event	Event value	Gaze point X [DACS px]	Gaze point Y [DACS px]	Gaze point left X [DACS px]	Gaze point left Y [DACS px]	Gaze point right X [DACS px]	Gaze point right Y [DACS px]	Pupil diameter left [mm]	Pupil diameter right [mm]	Pupil diameter filtered [mm]	Eye openness left [mm]	Eye openness right [mm]	Eye openness filtered [mm]	Validity left	Validity right	Presented Stimulus name	Eye movement type	Eye movement event duration [ms]	Eye movement type index
5719	504492000	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			875	523	882	523	868	523	5.162	5.266	5.214				Valid	Valid	Eyetracker Calibration	Fixation	253	13
5721	504492002	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			874	524	881	524	867	524	5.162	5.267	5.215				Valid	Valid	Eyetracker Calibration	Fixation	253	13
5723	504492003	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			874	522	881	522	867	523	5.158	5.267	5.212				Valid	Valid	Eyetracker Calibration	Fixation	253	13
5724	504492005	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			873	524	882	526	865	522	5.163	5.268	5.215				Valid	Valid	Eyetracker Calibration	Fixation	253	13
5726	504492007	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			874	524	882	525	867	523	5.161	5.266	5.213				Valid	Valid	Eyetracker Calibration	Fixation	253	13
5728	504492008	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			873	524	881	524	866	523	5.159	5.266	5.213				Valid	Valid	Eyetracker Calibration	Fixation	253	13
5729	504492010	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			873	524	880	525	867	522	5.157	5.265	5.211				Valid	Valid	Eyetracker Calibration	Fixation	253	13
5731	504492012	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			874	523	883	524	865	521	5.157	5.266	5.212				Valid	Valid	Eyetracker Calibration	Fixation	253	13
5733	504492013	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			875	524	882	526	868	523	5.158	5.265	5.211				Valid	Valid	Eyetracker Calibration	Fixation	253	13
5734	504492015	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			874	523	881	524	867	522	5.158	5.265	5.212				Valid	Valid	Eyetracker Calibration	Fixation	253	13
5736	504492017	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			874	522	881	523	868	521	5.156	5.263	5.21				Valid	Valid	Eyetracker Calibration	Fixation	253	13
5738	504492018	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			875	522	882	524	868	521	5.156	5.265	5.211				Valid	Valid	Eyetracker Calibration	Fixation	253	13
5739	504492020	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			876	522	883	524	869	520	5.158	5.264	5.211				Valid	Valid	Eyetracker Calibration	Fixation	253	13
5741	504492022	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			874	523	882	525	865	521	5.156	5.262	5.209				Valid	Valid	Eyetracker Calibration	Fixation	253	13
5743	504492023	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			873	522	881	525	865	520	5.153	5.264	5.208				Valid	Valid	Eyetracker Calibration	Fixation	253	13
5744	504492025	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			872	522	880	525	864	520	5.154	5.264	5.209				Valid	Valid	Eyetracker Calibration	Fixation	253	13
5746	504492027	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			871	522	879	525	863	519	5.153	5.264	5.208				Valid	Valid	Eyetracker Calibration	Fixation	253	13
5748	504492028	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			872	522	881	525	863	519	5.15	5.264	5.207				Valid	Valid	Eyetracker Calibration	Fixation	253	13
5749	504492030	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			874	522	882	524	866	519	5.154	5.263	5.208				Valid	Valid	Eyetracker Calibration	Fixation	253	13
5751	504492032	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			873	521	880	522	866	519	5.15	5.262	5.206				Valid	Valid	Eyetracker Calibration	Fixation	253	13
5753	504492033	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			873	521	880	524	867	518	5.147	5.263	5.205				Valid	Valid	Eyetracker Calibration	Fixation	253	13
5754	504492035	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			873	520	881	522	866	518	5.151	5.262	5.207				Valid	Valid	Eyetracker Calibration	Fixation	253	13
5756	504492037	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			873	521	881	524	865	517	5.147	5.262	5.205				Valid	Valid	Eyetracker Calibration	Fixation	253	13
5758	504492038	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			872	521	879	525	865	518	5.15	5.262	5.206				Valid	Valid	Eyetracker Calibration	Fixation	253	13
5759	504492040	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			873	521	880	524	865	518	5.147	5.263	5.205				Valid	Valid	Eyetracker Calibration	Fixation	253	13
5761	504492042	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			872	521	879	523	864	519	5.145	5.262	5.203				Valid	Valid	Eyetracker Calibration	Fixation	253	13
5763	504492043	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			873	522	881	525	864	518	5.146	5.26	5.203				Valid	Valid	Eyetracker Calibration	Fixation	253	13
5764	504492045	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			872	521	880	524	865	517	5.146	5.262	5.204				Valid	Valid	Eyetracker Calibration	Fixation	253	13
5766	504492047	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			872	520	881	524	864	516	5.143	5.261	5.202				Valid	Valid	Eyetracker Calibration	Fixation	253	13
5768	504492048	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			873	521	882	524	864	518	5.145	5.26	5.202				Valid	Valid	Eyetracker Calibration	Fixation	253	13
5769	504492050	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			873	520	882	524	864	517	5.145	5.259	5.202				Valid	Valid	Eyetracker Calibration	Fixation	253	13
5771	504492052	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			871	520	879	524	862	517	5.142	5.257	5.199				Valid	Valid	Eyetracker Calibration	Fixation	253	13
5773	504492053	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			873	521	881	523	864	518	5.14	5.259	5.2				Valid	Valid	Eyetracker Calibration	Fixation	253	13
5774	504492055	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			871	520	879	525	863	515	5.143	5.26	5.202				Valid	Valid	Eyetracker Calibration	Fixation	253	13
5776	504492057	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			871	519	880	524	863	515	5.141	5.259	5.2				Valid	Valid	Eyetracker Calibration	Fixation	253	13
5778	504492058	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			870	521	879	524	862	517	5.137	5.257	5.197				Valid	Valid	Eyetracker Calibration	Fixation	253	13
5779	504492060	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			873	519	882	523	863	516	5.141	5.258	5.199				Valid	Valid	Eyetracker Calibration	Fixation	253	13
5781	504492062	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			872	520	880	523	863	516	5.138	5.258	5.198				Valid	Valid	Eyetracker Calibration	Fixation	253	13
5783	504492063	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			873	519	881	523	864	516	5.138	5.257	5.197				Valid	Valid	Eyetracker Calibration	Fixation	253	13
5784	504492065	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			874	521	882	524	865	517	5.138	5.256	5.197				Valid	Valid	Eyetracker Calibration	Fixation	253	13
5786	504492067	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			873	520	881	523	864	517	5.136	5.255	5.195				Valid	Valid	Eyetracker Calibration	Fixation	253	13
5788	504492068	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			873	521	882	524	865	517	5.139	5.255	5.197				Valid	Valid	Eyetracker Calibration	Fixation	253	13
5789	504492070	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			873	520	881	523	865	517	5.138	5.255	5.196				Valid	Valid	Eyetracker Calibration	Fixation	253	13
5791	504492072	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			872	521	880	525	864	518	5.137	5.253	5.195				Valid	Valid	Eyetracker Calibration	Fixation	253	13
5793	504492073	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			872	521	880	524	864	518	5.135	5.253	5.194				Valid	Valid	Eyetracker Calibration	Fixation	253	13
5794	504492075	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			872	521	881	524	863	519	5.135	5.253	5.194				Valid	Valid	Eyetracker Calibration	Fixation	253	13
5796	504492077	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			873	522	882	525	864	520	5.132	5.252	5.192				Valid	Valid	Eyetracker Calibration	Fixation	253	13
5798	504492078	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			872	522	882	525	862	519	5.134	5.253	5.194				Valid	Valid	Eyetracker Calibration	Fixation	253	13
5799	504492080	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			871	521	881	524	862	519	5.133	5.252	5.193				Valid	Valid	Eyetracker Calibration	Fixation	253	13
5801	504492082	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			872	520	881	522	863	519	5.135	5.253	5.194				Valid	Valid	Eyetracker Calibration	Fixation	253	13
5803	504492083	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			872	521	880	522	863	520	5.134	5.251	5.192				Valid	Valid	Eyetracker Calibration	Fixation	253	13
5804	504492085	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			873	521	881	522	864	521	5.133	5.253	5.193				Valid	Valid	Eyetracker Calibration	Fixation	253	13
5806	504492087	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			872	520	879	520	865	520	5.132	5.253	5.192				Valid	Valid	Eyetracker Calibration	Fixation	253	13
5808	504492088	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			872	522	880	522	864	522	5.13	5.25	5.19				Valid	Valid	Eyetracker Calibration	Fixation	253	13
5809	504492090	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			871	519	878	518	864	521	5.141	5.252	5.196				Valid	Valid	Eyetracker Calibration	Fixation	253	13
5811	504492092	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			871	521	878	521	864	522	5.127	5.25	5.188				Valid	Valid	Eyetracker Calibration	Fixation	253	13
5813	504492093	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			872	523	879	522	865	524	5.13	5.248	5.189				Valid	Valid	Eyetracker Calibration	Fixation	253	13
5814	504492095	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			871	521	880	520	862	522	5.13	5.252	5.191				Valid	Valid	Eyetracker Calibration	Fixation	253	13
5816	504492097	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			872	522	881	522	862	522	5.128	5.248	5.188				Valid	Valid	Eyetracker Calibration	Fixation	253	13
5818	504492098	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			873	522	881	521	864	523	5.129	5.249	5.189				Valid	Valid	Eyetracker Calibration	Fixation	253	13
5819	504492100	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			873	522	882	521	863	523	5.129	5.247	5.188				Valid	Valid	Eyetracker Calibration	Fixation	253	13
5821	504492102	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			872	521	880	522	865	521	5.128	5.248	5.188				Valid	Valid	Eyetracker Calibration	Fixation	253	13
5823	504492103	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			872	520	880	520	864	520	5.125	5.249	5.187				Valid	Valid	Eyetracker Calibration	Fixation	253	13
5824	504492105	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			870	522	878	521	863	524	5.125	5.248	5.187				Valid	Valid	Eyetracker Calibration	Fixation	253	13
5826	504492107	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			871	522	878	520	864	525	5.128	5.248	5.188				Valid	Valid	Eyetracker Calibration	Fixation	253	13
5828	504492108	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			871	523	878	521	863	524	5.126	5.247	5.187				Valid	Valid	Eyetracker Calibration	Fixation	253	13
5829	504492110	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			871	521	878	520	864	523	5.126	5.247	5.187				Valid	Valid	Eyetracker Calibration	Fixation	253	13
5831	504492112	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			872	524	880	522	863	525	5.128	5.248	5.188				Valid	Valid	Eyetracker Calibration	Fixation	253	13
5833	504492113	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			871	521	878	517	864	525	5.142	5.246	5.194				Valid	Valid	Eyetracker Calibration	Fixation	253	13
5834	504492115	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			871	523	878	522	865	525	5.123	5.246	5.184				Valid	Valid	Eyetracker Calibration	Fixation	253	13
5836	504492117	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			872	524	880	523	864	524	5.123	5.245	5.184				Valid	Valid	Eyetracker Calibration	Fixation	253	13
5838	504492118	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			872	523	880	521	865	525	5.123	5.246	5.185				Valid	Valid	Eyetracker Calibration	Fixation	253	13
5839	504492120	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			871	523	879	524	864	523	5.123	5.245	5.184				Valid	Valid	Eyetracker Calibration	Fixation	253	13
5841	504492122	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			874	518	881	522	866	514	5.127	5.27	5.199				Valid	Valid	Eyetracker Calibration	Fixation	253	13
5843	504492123	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			872	520	880	522	864	517	5.123	5.261	5.192				Valid	Valid	Eyetracker Calibration	Fixation	253	13
5844	504492125	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			870	523	878	522	861	525	5.123	5.246	5.184				Valid	Valid	Eyetracker Calibration	Fixation	253	13
5846	504492127	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			871	524	879	523	862	524	5.124	5.245	5.184				Valid	Valid	Eyetracker Calibration	Fixation	253	13
5848	504492128	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			871	524	880	523	861	525	5.126	5.244	5.185				Valid	Valid	Eyetracker Calibration	Fixation	253	13
5849	504492130	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			873	523	880	523	865	523	5.123	5.244	5.184				Valid	Valid	Eyetracker Calibration	Fixation	253	13
5851	504492132	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			871	521	878	522	865	520	5.122	5.253	5.188				Valid	Valid	Eyetracker Calibration	Fixation	253	13
5853	504492133	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			872	524	880	525	864	524	5.123	5.245	5.184				Valid	Valid	Eyetracker Calibration	Fixation	253	13
5854	504492135	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			871	523	878	522	864	523	5.122	5.244	5.183				Valid	Valid	Eyetracker Calibration	Fixation	253	13
5856	504492137	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			872	521	878	523	865	519	5.125	5.255	5.19				Valid	Valid	Eyetracker Calibration	Fixation	253	13
5858	504492138	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			869	520	877	524	861	516	5.124	5.264	5.194				Valid	Valid	Eyetracker Calibration	Fixation	253	13
5859	504492140	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			869	521	877	524	861	519	5.123	5.256	5.19				Valid	Valid	Eyetracker Calibration	Fixation	253	13
5861	504492142	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			870	525	876	526	863	524	5.12	5.243	5.181				Valid	Valid	Eyetracker Calibration	Fixation	253	13
5863	504492143	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			868	524	874	525	863	523	5.122	5.244	5.183				Valid	Valid	Eyetracker Calibration	Fixation	253	13
5864	504492145	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			869	522	875	526	862	519	5.122	5.255	5.189				Valid	Valid	Eyetracker Calibration	Fixation	253	13
5866	504492147	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			870	521	874	523	865	519	5.122	5.254	5.188				Valid	Valid	Eyetracker Calibration	Saccade	25	15
5868	504492148	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			869	521	874	523	865	519	5.121	5.254	5.188				Valid	Valid	Eyetracker Calibration	Saccade	25	15
5869	504492150	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			870	519	877	522	864	516	5.121	5.262	5.191				Valid	Valid	Eyetracker Calibration	Saccade	25	15
5871	504492152	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			875	523	881	524	869	522	5.121	5.256	5.188				Valid	Valid	Eyetracker Calibration	Saccade	25	15
5873	504492153	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			878	525	885	522	871	528	5.121	5.247	5.184				Valid	Valid	Eyetracker Calibration	Saccade	25	15
5874	504492155	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			886	525	894	522	879	528	5.122	5.249	5.185				Valid	Valid	Eyetracker Calibration	Saccade	25	15
5876	504492157	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			897	525	901	522	893	527	5.121	5.251	5.186				Valid	Valid	Eyetracker Calibration	Saccade	25	15
5878	504492158	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			911	524	911	524	911	524	5.122	5.268	5.195				Valid	Valid	Eyetracker Calibration	Saccade	25	15
5879	504492160	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			926	524	929	520	922	529	5.124	5.256	5.19				Valid	Valid	Eyetracker Calibration	Saccade	25	15
5881	504492162	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			942	524	946	520	937	527	5.13	5.259	5.194				Valid	Valid	Eyetracker Calibration	Saccade	25	15
5883	504492163	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			954	523	957	522	950	524	5.131	5.261	5.196				Valid	Valid	Eyetracker Calibration	Saccade	25	15
5884	504492165	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			962	522	965	521	960	523	5.133	5.262	5.197				Valid	Valid	Eyetracker Calibration	Saccade	25	15
5886	504492167	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			967	521	968	520	967	523	5.134	5.259	5.196				Valid	Valid	Eyetracker Calibration	Saccade	25	15
5888	504492168	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			971	519	970	519	972	519	5.134	5.256	5.195				Valid	Valid	Eyetracker Calibration	Saccade	25	15
5889	504492170	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			974	519	974	519	974	519	5.133	5.255	5.194				Valid	Valid	Eyetracker Calibration	Saccade	25	15
5891	504492172	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			971	518	972	518	970	519	5.129	5.253	5.191				Valid	Valid	Eyetracker Calibration	Fixation	290	14
5893	504492173	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			971	518	972	517	970	519	5.13	5.251	5.19				Valid	Valid	Eyetracker Calibration	Fixation	290	14
5894	504492175	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			968	518	972	518	964	518	5.133	5.251	5.192				Valid	Valid	Eyetracker Calibration	Fixation	290	14
5896	504492177	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			966	519	970	518	961	519	5.133	5.249	5.191				Valid	Valid	Eyetracker Calibration	Fixation	290	14
5898	504492178	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			962	516	968	512	957	520	5.149	5.251	5.2				Valid	Valid	Eyetracker Calibration	Fixation	290	14
5899	504492180	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			960	519	965	518	955	519	5.132	5.251	5.192				Valid	Valid	Eyetracker Calibration	Fixation	290	14
5901	504492182	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			961	518	965	518	957	518	5.133	5.254	5.193				Valid	Valid	Eyetracker Calibration	Fixation	290	14
5903	504492183	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			960	518	963	518	957	519	5.133	5.253	5.193				Valid	Valid	Eyetracker Calibration	Fixation	290	14
5904	504492185	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			961	518	964	518	958	518	5.13	5.254	5.192				Valid	Valid	Eyetracker Calibration	Fixation	290	14
5906	504492187	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			964	515	963	518	965	512	5.128	5.268	5.198				Valid	Valid	Eyetracker Calibration	Fixation	290	14
5908	504492188	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			966	515	966	518	966	513	5.128	5.268	5.198				Valid	Valid	Eyetracker Calibration	Fixation	290	14
5909	504492190	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			965	519	966	519	964	518	5.128	5.252	5.19				Valid	Valid	Eyetracker Calibration	Fixation	290	14
5911	504492192	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			969	516	970	518	967	513	5.129	5.269	5.199				Valid	Valid	Eyetracker Calibration	Fixation	290	14
5913	504492193	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			968	518	970	518	965	517	5.127	5.256	5.192				Valid	Valid	Eyetracker Calibration	Fixation	290	14
5914	504492195	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			969	517	974	516	965	517	5.126	5.255	5.191				Valid	Valid	Eyetracker Calibration	Fixation	290	14
5916	504492197	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			970	516	974	515	967	517	5.128	5.258	5.193				Valid	Valid	Eyetracker Calibration	Fixation	290	14
5918	504492198	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			971	515	975	514	967	516	5.132	5.257	5.194				Valid	Valid	Eyetracker Calibration	Fixation	290	14
5919	504492200	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			974	513	979	509	968	517	5.144	5.259	5.201				Valid	Valid	Eyetracker Calibration	Fixation	290	14
5921	504492202	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			972	516	977	514	968	518	5.131	5.258	5.195				Valid	Valid	Eyetracker Calibration	Fixation	290	14
5923	504492203	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			971	515	975	514	967	516	5.127	5.259	5.193				Valid	Valid	Eyetracker Calibration	Fixation	290	14
5924	504492205	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			974	515	976	516	972	513	5.131	5.272	5.201				Valid	Valid	Eyetracker Calibration	Fixation	290	14
5926	504492207	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			970	515	973	511	968	520	5.143	5.257	5.2				Valid	Valid	Eyetracker Calibration	Fixation	290	14
5928	504492208	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			970	515	972	511	968	519	5.141	5.257	5.199				Valid	Valid	Eyetracker Calibration	Fixation	290	14
5929	504492210	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			966	519	971	516	961	521	5.128	5.269	5.199				Valid	Valid	Eyetracker Calibration	Fixation	290	14
5931	504492212	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			968	517	969	515	966	519	5.13	5.258	5.194				Valid	Valid	Eyetracker Calibration	Fixation	290	14
5933	504492213	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			965	516	968	515	963	517	5.131	5.26	5.195				Valid	Valid	Eyetracker Calibration	Fixation	290	14
5934	504492215	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			966	517	969	516	963	517	5.128	5.261	5.194				Valid	Valid	Eyetracker Calibration	Fixation	290	14
